CODEILE;BAGUEUR;LIEUDIT;BG;SG;ESPECE;ACTION;CONDREPR;CIRCREPR;BAGUE;DATE;HEURE;SEXE;AGE;COLONIE;SECTEUR;TERRIER;BP;EB;LT;MA;NATURE;RMQTERRIER;PERIODEJN;THEME;CENTRE;PAYS;DEPT;LOCALITE;STADE;LP;MEMO;PRIMAIRE;SECONDAIRE;RECTRICE;COUV;COUD;RG;PL;PR;ASG;CHAMP1;CHAMP2;CHAMP3;CHAMP4;MESURE1;MESURE2;MESURE3;MESURE4
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64764;27/02/2006;19H52;;;PC4;C;2;;;48,2;430;;;;PROG PERS;FRP;FR;83;HYERES;ad;237;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67778;04/03/2006;19H30;M;;PC1;A;3D;;;;;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FT67780;04/03/2006;20H50;F;;PC1;A;3D;;;;;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FT67779;22/03/2006;23H30;;;PC1;B;near 17;;;47,9;390;;;;PROG PERS;FRP;FR;83;HYERES;ad;232;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT85294;29/03/2006;22H00;;;PC1;B;1;;;;385;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT85342;29/03/2006;23H40;M;;PC1;A;A3;;;;;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56098;11/04/2006;19H00;;;PC1;A;A3;;;;350;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64765;11/04/2006;19H10;;;PC1;A;A86;;;;400;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67725;11/04/2006;19H20;;;PC1;C;A66;;;;390;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;CALDIO;B;;0;EA636015;23/04/2006;21H50;;;PC1;C;63;;;53,5;;;;;PROG PERS;FRP;FR;83;HYERES;ad;353;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64766;23/04/2006;22H55;;;PC1;C;44;;;47,7;420;;;;PROG PERS;FRP;FR;83;HYERES;ad;249;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64767;23/04/2006;23H10;;;PC1;C;44;;;47,7;380;;;;PROG PERS;FRP;FR;83;HYERES;ad;246,5;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;CALDIO;B;;0;EA636016;24/04/2006;21H50;;;PC1;B;near 26;;;55,1;630;;;;PROG PERS;FRP;FR;83;HYERES;ad;359;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67739;24/04/2006;22H00;F;;PC1;B;1G;;;;400;;;;PROG PERS;FRP;FR;83;HYERES;ad;233,5;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64768;24/04/2006;22H55;F;;PC1;B;A22;;;46,7;450;;;;PROG PERS;FRP;FR;83;HYERES;ad;242;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56095;24/04/2006;23H11;;;PC1;B;near 19;;;;;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS56086;02/05/2006;23H15;M;;PC1;B;1G;;;47,8;425;;;;PROG PERS;FRP;FR;83;HYERES;ad;238,5;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64769;02/05/2006;23H50;;;PC1;A;A86;;;;430;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56098;03/05/2006;23H28;F;;PC1;A;A3;;;;;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67737;06/05/2006;23H20;M;;PC1;A;83D;;;48,05;432;;;;PROG PERS;FRP;FR;83;HYERES;ad;241;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT85342;07/05/2006;00H00;M;;PC1;A;A3;;;47,27;476;;;;PROG PERS;FRP;FR;83;HYERES;ad;242;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67742;07/05/2006;01H00;M;;PC1;B;23;;;47,5;454;;;;PROG PERS;FRP;FR;83;HYERES;ad;239;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67714;07/05/2006;02H00;F;;PC7;A;1;;;48,95;407;;;;PROG PERS;FRP;FR;83;HYERES;ad;240;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67724;07/05/2006;04H00;F;;PC7;A;4;;;46,36;395;;;;PROG PERS;FRP;FR;83;HYERES;ad;235;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64777;07/05/2006;04H30;F;;PC7;B;5;;;45,42;407;;;;PROG PERS;FRP;FR;83;HYERES;ad;236;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67739;07/05/2006;22H00;F;;PC1;B;1G;;;45,25;347;;;;PROG PERS;FRP;FR;83;HYERES;ad;236;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56097;07/05/2006;23H30;M;;PC1;A;83;;;48,79;418;;;;PROG PERS;FRP;FR;83;HYERES;ad;242;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64778;07/05/2006;23H30;;;PC1;B;near 20;;;40,7;458;;;;PROG PERS;FRP;FR;83;HYERES;ad;236;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67725;08/05/2006;01H00;M;;PC1;C;A66;;;47,85;458;;;;PROG PERS;FRP;FR;83;HYERES;ad;246;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64779;08/05/2006;04H00;M;;PC1;C;64;;;47,62;409;;;;PROG PERS;FRP;FR;83;HYERES;ad;234;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64780;08/05/2006;04H00;;;PC1;C;near 71;;;45,57;370;;;;PROG PERS;FRP;FR;83;HYERES;ad;236;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64781;08/05/2006;04H00;;;PC1;C;near 65;;;45,4;352;;;;PROG PERS;FRP;FR;83;HYERES;ad;240;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67773;08/05/2006;04H00;F;;PC1;C;64;;;47,05;421;;;;PROG PERS;FRP;FR;83;HYERES;ad;245;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56067;08/05/2006;22H00;F;;PC1;A;83D;;;47,41;414;;;;PROG PERS;FRP;FR;83;HYERES;ad;236;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56098;08/05/2006;23H00;F;;PC1;A;A3;;;41,31;378;;;;PROG PERS;FRP;FR;83;HYERES;ad;242;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56052;08/05/2006;23H30;F;;PC1;B;38;;;46,3;373;;;;PROG PERS;FRP;FR;83;HYERES;ad;241;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;R;;0;FT67724;18/05/2006;;;;;;;;;;;;;jour;PROG PERS;FRP;FR;83;HYERES;ad;;42 5000 N / 0003 5955 E;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;R;;0;FT67773;18/05/2006;;;;PC1;;;;;;;;;jour;PROG PERS;FRP;FR;83;HYERES;ad;;42 5000 N / 0003 5955 E;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64783;16/06/2006;22H30;M;;PC1;A;A3;;;;;;;;PROG PERS;FRP;FR;83;HYERES;pull;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64784;21/06/2006;23H20;;;PC1;B;17;;;47,4;570;;;;PROG PERS;FRP;FR;83;HYERES;pull;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64785;03/07/2006;17H00;;;PC1;C;62;;;;540;;;;PROG PERS;FRP;FR;83;HYERES;pull;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64786;11/07/2006;05H30;M;;PC1;B;A22;;;;490;;;;PROG PERS;FRP;FR;83;HYERES;pull;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67709;12/07/2006;00H00;;;PC7;A;4;;;;;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67701;12/07/2006;23H10;;;PC7;A;3;;;;;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64787;12/07/2006;23H12;M;;PC7;A;2;;;;490;;;;PROG PERS;FRP;FR;83;HYERES;pull;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64791;13/07/2006;23H55;;;PC1;A;84;;;;455;;;;PROG PERS;FRP;FR;83;HYERES;pull;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64792;14/07/2006;00H05;;;PC1;B;1;;;;510;;;;PROG PERS;FRP;FR;83;HYERES;pull;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56086;14/07/2006;00H15;;;PC1;B;1G;;;;;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64793;14/07/2006;00H17;;;PC1;B;1G;;;;485;;;;PROG PERS;FRP;FR;83;HYERES;pull;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64794;14/07/2006;00H30;;;PC1;B;24;;;;495;;;;PROG PERS;FRP;FR;83;HYERES;pull;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64795;14/07/2006;00H40;;;PC1;B;28;;;;565;;;;PROG PERS;FRP;FR;83;HYERES;pull;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64796;21/07/2006;00H20;;;PC1;C;55;;;;510;;;;PROG PERS;FRP;FR;83;HYERES;pull;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67777;12/12/2006;20H20;;;PC1;C;A66;;;;;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56086;12/12/2006;20H41;;;PC1;B;1G;;;;;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67735;07/02/2007;19H14;;;PC1;B;28;;;;505;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FX17911;07/02/2007;19H45;;;PC1;C;A66;;;48,8;450;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56086;07/02/2007;20H40;;;PC1;B;1G;;;;;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS64752;07/02/2007;20H50;;;PC1;B;22;;;;435;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT85342;21/02/2007;01H30;;;PC1;A;A3;;;;455;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67737;21/02/2007;03H10;;;PC1;A;83D;;;;435;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64798;21/02/2007;19H41;;;PC1;B;23;;;47;435;;;;PROG PERS;FRP;FR;83;HYERES;ad;239;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64800;21/02/2007;20H10;;;PC1;B;near 32;;;48,2;385;;;;PROG PERS;FRP;FR;83;HYERES;ad;245,5;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64797;21/02/2007;20H57;;;PC1;B;24;;;48,5;445;;;;PROG PERS;FRP;FR;83;HYERES;ad;237;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56065;21/02/2007;;;;PC1;C;A66;;;;;;;nuit;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56086;21/02/2007;;;;PC1;B;1G;;;;435;;;nuit;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FX17911;21/02/2007;;;;PC1;C;A66;;;;;;;nuit;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FX17928;21/02/2007;;;;PC1;B;1G;;;47,3;435;;;nuit;PROG PERS;FRP;FR;83;HYERES;ad;239;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56051;16/03/2007;19H45;;;PC1;B;A22;;;51,05;425;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS64799;17/03/2007;19H41;;;PC10;B;;;;47,8;380;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FX17901;17/03/2007;20H09;;;PC10;B;;;;49;510;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FX17902;17/03/2007;21H45;;;PC10;B;;;;48,3;405;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56065;20/03/2007;22H00;F;;PC1;C;A66;;;;;;;;PROG PERS;FRP;FR;83;HYERES;ad;;porte un uf;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FX17939;21/03/2007;20H32;F;;PC1;A;82;;;;;;;;PROG PERS;FRP;FR;83;HYERES;ad;;porte un uf;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67777;12/04/2007;00H01;;;PC1;B;38;;;;;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;R;;0;FS64800;13/04/2007;13H00;;;PC1;C;;;;;;;;;PROG PERS;FRP;FR;83;HYERES;ad;;"Bague prise ds une fourche d&#039;une branche";;;;;;;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FX17942;16/04/2007;23H25;;;PC1;C;73;;;48,4;365;;;;PROG PERS;FRP;FR;83;HYERES;ad;236;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FX17943;16/04/2007;23H25;;;PC1;C;73;;;47,1;320;;;;PROG PERS;FRP;FR;83;HYERES;ad;240;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS64781;16/04/2007;23H50;;;PC1;C;70;;;46,3;390;;;;PROG PERS;FRP;FR;83;HYERES;ad;241;Recup GLS;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FX17944;16/04/2007;23H50;;;PC1;C;70;;;48,9;410;;;;PROG PERS;FRP;FR;83;HYERES;ad;242;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FT67725;17/04/2007;00H30;;;PC1;C;A66;;;;390;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56093;17/04/2007;22H10;;;PC1;B;19;;;44;460;;;;PROG PERS;FRP;FR;83;HYERES;ad;234;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56096;17/04/2007;22H10;;;PC1;B;20;;;50;490;;;;PROG PERS;FRP;FR;83;HYERES;ad;241;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56092;17/04/2007;22H45;;;PC1;B;near 20D;;;46,4;450;;;;PROG PERS;FRP;FR;83;HYERES;ad;240;control GLS;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56067;17/04/2007;23H05;;;PC1;A;83D;;;;350;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FX17947;17/04/2007;23H50;;;PC1;B;near A2, 17, 1;;;50,6;375;;;;PROG PERS;FRP;FR;83;HYERES;ad;242;control GLS;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56098;18/04/2007;01H10;;;PC1;A;A3;;;;375;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56086;18/04/2007;21H15;;;PC1;B;1G;;;;445;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FX17945;18/04/2007;23H10;;;PC1;B;near 38;;;47,8;390;;;;PROG PERS;FRP;FR;83;HYERES;ad;242;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FX17942;18/04/2007;23H30;;;PC1;C;near A66;;;;360;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS64781;18/04/2007;23H50;;;PC1;C;70;;;;370;;;;PROG PERS;FRP;FR;83;HYERES;ad;;control GLS;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FX17946;19/04/2007;00H30;;;PC1;C;near A68;;;48,5;418;;;;PROG PERS;FRP;FR;83;HYERES;ad;242;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;CALDIO;B;;0;EA636032;19/04/2007;00H55;;;PC1;B;32;;;57;630;;;;PROG PERS;FRP;FR;83;HYERES;ad;367;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS64798;19/04/2007;01H10;;;PC1;B;23;;;50;400;;;;PROG PERS;FRP;FR;83;HYERES;ad;247;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56086;24/04/2007;03H30;;;PC1;B;1G;;;;385;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;CALDIO;B;;0;EA636033;24/04/2007;04H00;F;;PC1;C;near 56;;;54,3;580;;;;PROG PERS;FRP;FR;83;HYERES;ad;359;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FX17948;01/05/2007;22H00;;;PRL8;A;28;;;46,3;395;;;;PROG PERS;FRP;FR;83;HYERES;ad;243;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FX17949;01/05/2007;22H15;;;PRL8;A;22 B;;;48;455;;;;PROG PERS;FRP;FR;83;HYERES;ad;236;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FX17950;01/05/2007;22H15;;;PRL8;A;22 B;;;46,6;420;;;;PROG PERS;FRP;FR;83;HYERES;ad;245;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FS56057;01/05/2007;22H40;;;PRL8;A;14;;;;480;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;CALDIO;C;;0;EA537446;02/05/2007;22H30;;;PRL7;C;near 4;;;;720;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;CALDIO;C;;0;EA537434;02/05/2007;23H00;;;PRL7;C;35;;;;640;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;CALDIO;B;;0;EA636034;02/05/2007;23H30;;;PRL7;C;10;;;51,7;585;;;;PROG PERS;FRP;FR;83;HYERES;ad;346;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;CALDIO;B;;0;EA636035;02/05/2007;23H45;;;PRL7;C;near 7;;;55,7;665;;;;PROG PERS;FRP;FR;83;HYERES;ad;355;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;CALDIO;C;;0;EA636008;02/05/2007;23H59;;;PRL7;C;6;;;;630;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;C;;0;FX17939;08/05/2007;23H00;;;PC1;A;82;;;;445;;;;PROG PERS;FRP;FR;83;HYERES;ad;;;;;;;;1;;;;;;;;;;;
FSHY002;GILLET, Pascal;Port-Cros;LEGRAND, Jerome;;PUFYEL;B;;0;FS74201;08/05/2007;23H40;;;PC1;A;85;;;47,25;385;;;;PROG PERS;FRP;FR;83;HYERES;ad;242;;;;;;;1;;;;;;;;;;;
